time_period,time_identifier,geographic_level,country_code,country_name,version,characteristic_group,characteristic,school_type,gender,no_schools,t_rwm_eligible_pupils,t_rwm_met_expected_standard,t_rwm_met_higher_standard,t_read_eligible_pupils,t_read_met_expected_standard,t_read_met_higher_standard,t_read_not_achieved_expected_standard,t_read_working_below_assessment,t_read_absent,t_read_unable_to_access_or_just_arrived,t_read_unable_to_access,t_read_avg_scaled_score_eligible_pupils,t_read_sum_scaled_scores,t_read_progress_eligible_pupils,t_read_progress_score,t_gps_eligible_pupils,t_gps_met_expected_standard,t_gps_met_higher_standard,t_gps_not_achieved_expected_standard,t_gps_working_below_assessment,t_gps_absent,t_gps_unable_to_access_or_just_arrived,t_gps_unable_to_access,t_gps_avg_scaled_score_eligible_pupils,t_gps_sum_scaled_scores,t_mat_eligible_pupils,t_mat_met_expected_standard,t_mat_met_higher_standard,t_mat_not_achieved_expected_standard,t_mat_working_below_assessment,t_mat_absent,t_mat_unable_to_access_or_just_arrived,t_mat_unable_to_access,t_mat_avg_scaled_score_eligible_pupils,t_mat_sum_scaled_scores,t_mat_progress_eligible_pupils,t_mat_progress_score,t_writta_eligible_pupils,t_writta_met_expected_standard,t_writta_met_higher_standard,t_writta_working_towards_expected_standard,t_writta_pre_key_stage_standard_6,t_writta_pre_key_stage_standard_5,t_writta_pre_key_stage_standard_4,t_writta_pre_key_stage_standard_3,t_writta_pre_key_stage_standard_2,t_writta_pre_key_stage_standard_1,t_writta_growing_development_of_expected_standard,t_writta_early_development_of_expected_standard,t_writta_foundations_of_expected_standard,t_writta_engagement_model_or_below_pre_key_stage_standards,t_writta_below_interim_pre_key_stage_standards,t_writta_absent,t_writta_disapplied,t_writta_progress_eligible_pupils,t_writta_progress_score,t_scita_eligible_pupils,t_scita_met_expected_standard,t_scita_not_met_expected_standard,t_scita_absent,t_scita_disapplied,pt_rwm_met_expected_standard,pt_rwm_met_higher_standard,pt_read_met_expected_standard,pt_read_met_higher_standard,pt_read_not_achieved_expected_standard,pt_read_working_below_assessment,pt_read_absent,pt_read_unable_to_access_or_just_arrived,pt_read_unable_to_access,avg_read_scaled_score,avg_read_progress_score,avg_read_progress_score_upper_ci,avg_read_progress_score_lower_ci,pt_gps_met_expected_standard,pt_gps_met_higher_standard,pt_gps_not_achieved_expected_standard,pt_gps_working_below_assessment,pt_gps_absent,pt_gps_unable_to_access_or_just_arrived,pt_gps_unable_to_access,avg_gps_scaled_score,pt_mat_met_expected_standard,pt_mat_met_higher_standard,pt_mat_not_achieved_expected_standard,pt_mat_working_below_assessment,pt_mat_absent,pt_mat_unable_to_access_or_just_arrived,pt_mat_unable_to_access,avg_mat_scaled_score,avg_mat_progress_score,avg_mat_progress_score_upper_ci,avg_mat_progress_score_lower_ci,pt_writta_met_expected_standard,pt_writta_met_higher_standard,pt_writta_working_towards_expected_standard,pt_writta_pre_key_stage_standard_6,pt_writta_pre_key_stage_standard_5,pt_writta_pre_key_stage_standard_4,pt_writta_pre_key_stage_standard_3,pt_writta_pre_key_stage_standard_2,pt_writta_pre_key_stage_standard_1,pt_writta_growing_development_of_expected_standard,pt_writta_early_development_of_expected_standard,pt_writta_foundations_of_expected_standard,pt_writta_engagement_model_or_below_pre_key_stage_standards,pt_writta_below_interim_pre_key_stage_standards,pt_writta_absent,pt_writta_disapplied,avg_writta_progress_score,avg_writta_progress_score_upper_ci,avg_writta_progress_score_lower_ci,pt_scita_met_expected_standard,pt_scita_not_met_expected_standard,pt_scita_absent,pt_scita_disapplied
202021,Academic year,National,E92000001,England,Final,Month of birth,February,State-funded schools,Boys,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,Month of birth,February,State-funded schools,Girls,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,Month of birth,February,State-funded schools,Total,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,Month of birth,January,State-funded schools,Boys,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,Month of birth,January,State-funded schools,Girls,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,Month of birth,January,State-funded schools,Total,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,Month of birth,July,State-funded schools,Boys,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,Month of birth,July,State-funded schools,Girls,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,Month of birth,July,State-funded schools,Total,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,Month of birth,June,State-funded schools,Boys,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,Month of birth,June,State-funded schools,Girls,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,Month of birth,June,State-funded schools,Total,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,Month of birth,March,State-funded schools,Boys,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,Month of birth,March,State-funded schools,Girls,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,Month of birth,March,State-funded schools,Total,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,Month of birth,May,State-funded schools,Boys,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,Month of birth,May,State-funded schools,Girls,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,Month of birth,May,State-funded schools,Total,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,Month of birth,November,State-funded schools,Boys,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,Month of birth,November,State-funded schools,Girls,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,Month of birth,November,State-funded schools,Total,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,Month of birth,October,State-funded schools,Boys,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,Month of birth,October,State-funded schools,Girls,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,Month of birth,October,State-funded schools,Total,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,Month of birth,September,State-funded schools,Boys,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,Month of birth,September,State-funded schools,Girls,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,Month of birth,September,State-funded schools,Total,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,SEN primary need,Autistic Spectrum Disorder,State-funded schools,Boys,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,SEN primary need,Autistic Spectrum Disorder,State-funded schools,Girls,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,SEN primary need,Autistic Spectrum Disorder,State-funded schools,Total,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,SEN primary need,Hearing Impairment,State-funded schools,Boys,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,SEN primary need,Hearing Impairment,State-funded schools,Girls,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,SEN primary need,Hearing Impairment,State-funded schools,Total,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,SEN primary need,Moderate Learning Difficulty,State-funded schools,Boys,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,SEN primary need,Moderate Learning Difficulty,State-funded schools,Girls,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,SEN primary need,Moderate Learning Difficulty,State-funded schools,Total,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,SEN primary need,Multi-sensory Impairment,State-funded schools,Boys,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,SEN primary need,Multi-sensory Impairment,State-funded schools,Girls,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,SEN primary need,Multi-sensory Impairment,State-funded schools,Total,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,SEN primary need,Other Difficulty or Disability,State-funded schools,Boys,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,SEN primary need,Other Difficulty or Disability,State-funded schools,Girls,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,SEN primary need,Other Difficulty or Disability,State-funded schools,Total,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,SEN primary need,Physical Disability,State-funded schools,Boys,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
202021,Academic year,National,E92000001,England,Final,SEN primary need,Physical Disability,State-funded schools,Girls,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,z,z,z,x,x,x,x
